"journal_id","journal_number","journal_date","source_type","source_id","line_id","account_id","account_code","account_name","line_amount","description","tenant_id","user_id","connection_id","provider","org_id","org_name","updated_at","synced_at","department","class_name","vendor_name","vendor_id","debit_amount","credit_amount"
"sample_gl_2024__TXN-0052",52,"2024-05-19 18:30:00","EX","TXN-0052","sample_gl_2024__TXN-0052__108","6520","6520","Accounting & Legal",6200,"Consulting services","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Deloitte","",6200,0
"sample_gl_2024__TXN-0053",53,"2024-05-21 18:30:00","AP","TXN-0053","sample_gl_2024__TXN-0053__109","2000","2000","Accounts Payable",-1480,"Utilities","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ComEd","",0,1480
"sample_gl_2024__TXN-0053",53,"2024-05-21 18:30:00","EX","TXN-0053","sample_gl_2024__TXN-0053__110","6210","6210","Utilities",1480,"Utilities","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ComEd","",1480,0
"sample_gl_2024__TXN-0054",54,"2024-05-24 18:30:00","AP","TXN-0054","sample_gl_2024__TXN-0054__111","2000","2000","Accounts Payable",-3400,"Social media advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Meta Ads","",0,3400
"sample_gl_2024__TXN-0054",54,"2024-05-24 18:30:00","EX","TXN-0054","sample_gl_2024__TXN-0054__112","6400","6400","Advertising & Marketing",3400,"Social media advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Meta Ads","",3400,0
"sample_gl_2024__TXN-0055",55,"2024-05-27 18:30:00","AP","TXN-0055","sample_gl_2024__TXN-0055__113","2000","2000","Accounts Payable",-520,"Office supplies","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Office Depot","",0,520
"sample_gl_2024__TXN-0055",55,"2024-05-27 18:30:00","EX","TXN-0055","sample_gl_2024__TXN-0055__114","6300","6300","Office Supplies",520,"Office supplies","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Office Depot","",520,0
"sample_gl_2024__TXN-0056",56,"2024-06-02 18:30:00","AP","TXN-0056","sample_gl_2024__TXN-0056__115","2000","2000","Accounts Payable",-720,"Shipping charges","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","UPS","",0,720
"sample_gl_2024__TXN-0056",56,"2024-06-02 18:30:00","EX","TXN-0056","sample_gl_2024__TXN-0056__116","6310","6310","Postage & Delivery",720,"Shipping charges","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","UPS","",720,0
"sample_gl_2024__TXN-0057",57,"2024-06-04 18:30:00","AP","TXN-0057","sample_gl_2024__TXN-0057__117","2000","2000","Accounts Payable",-42600,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","W.W. Grainger","",0,42600
"sample_gl_2024__TXN-0057",57,"2024-06-04 18:30:00","AS","TXN-0057","sample_gl_2024__TXN-0057__118","1200","1200","Inventory",42600,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","W.W. Grainger","",42600,0
"sample_gl_2024__TXN-0058",58,"2024-06-07 18:30:00","AP","TXN-0058","sample_gl_2024__TXN-0058__119","2000","2000","Accounts Payable",-700,"Monthly phone & internet","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","AT&T","",0,700
"sample_gl_2024__TXN-0058",58,"2024-06-07 18:30:00","EX","TXN-0058","sample_gl_2024__TXN-0058__120","6220","6220","Internet & Phone",700,"Monthly phone & internet","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","AT&T","",700,0
"sample_gl_2024__TXN-0059",59,"2024-06-09 18:30:00","AP","TXN-0059","sample_gl_2024__TXN-0059__121","2000","2000","Accounts Payable",-5600,"Digital advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Google Ads","",0,5600
"sample_gl_2024__TXN-0059",59,"2024-06-09 18:30:00","EX","TXN-0059","sample_gl_2024__TXN-0059__122","6400","6400","Advertising & Marketing",5600,"Digital advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Google Ads","",5600,0
"sample_gl_2024__TXN-0060",60,"2024-06-11 18:30:00","AP","TXN-0060","sample_gl_2024__TXN-0060__123","2000","2000","Accounts Payable",-5600,"Q3 insurance premium","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Travelers Insurance","",0,5600
"sample_gl_2024__TXN-0060",60,"2024-06-11 18:30:00","EX","TXN-0060","sample_gl_2024__TXN-0060__124","6500","6500","Insurance",5600,"Q3 insurance premium","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Travelers Insurance","",5600,0
"sample_gl_2024__TXN-0061",61,"2024-06-14 18:30:00","PR","TXN-0061","sample_gl_2024__TXN-0061__125","6000","6000","Salaries & Wages - Admin",15350,"June payroll - admin","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Payroll","",15350,0
"sample_gl_2024__TXN-0061",61,"2024-06-14 18:30:00","PR","TXN-0061","sample_gl_2024__TXN-0061__126","6010","6010","Salaries & Wages - Sales",8033,"June payroll - sales","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","General","Payroll","",8033,0
"sample_gl_2024__TXN-0061",61,"2024-06-14 18:30:00","PR","TXN-0061","sample_gl_2024__TXN-0061__127","2100","2100","Accrued Payroll",-23383,"June payroll","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Payroll","",0,23383
"sample_gl_2024__TXN-0062",62,"2024-06-17 18:30:00","AP","TXN-0062","sample_gl_2024__TXN-0062__128","2000","2000","Accounts Payable",-6000,"Monthly rent","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","WeWork","",0,6000
"sample_gl_2024__TXN-0062",62,"2024-06-17 18:30:00","EX","TXN-0062","sample_gl_2024__TXN-0062__129","6200","6200","Rent Expense",6000,"Monthly rent","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","WeWork","",6000,0
"sample_gl_2024__TXN-0063",63,"2024-06-19 18:30:00","AP","TXN-0063","sample_gl_2024__TXN-0063__130","2000","2000","Accounts Payable",-1200,"CRM subscription","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Salesforce","",0,1200
"sample_gl_2024__TXN-0063",63,"2024-06-19 18:30:00","EX","TXN-0063","sample_gl_2024__TXN-0063__131","6410","6410","Website & Software",1200,"CRM subscription","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Salesforce","",1200,0
"sample_gl_2024__TXN-0064",64,"2024-06-21 18:30:00","AP","TXN-0064","sample_gl_2024__TXN-0064__132","2000","2000","Accounts Payable",-1560,"Utilities","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ComEd","",0,1560
"sample_gl_2024__TXN-0064",64,"2024-06-21 18:30:00","EX","TXN-0064","sample_gl_2024__TXN-0064__133","6210","6210","Utilities",1560,"Utilities","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ComEd","",1560,0
"sample_gl_2024__TXN-0065",65,"2024-06-27 18:30:00","TR","TXN-0065","sample_gl_2024__TXN-0065__134","6600","6600","Travel & Entertainment",1900,"Industry conference travel","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Marriott/United","",1900,0
"sample_gl_2024__TXN-0065",65,"2024-06-27 18:30:00","AP","TXN-0065","sample_gl_2024__TXN-0065__135","2000","2000","Accounts Payable",-1900,"Industry conference travel","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Marriott/United","",0,1900
"sample_gl_2024__TXN-0066",66,"2024-07-01 18:30:00","AP","TXN-0066","sample_gl_2024__TXN-0066__136","2000","2000","Accounts Payable",-680,"Shipping charges","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","FedEx","",0,680
"sample_gl_2024__TXN-0066",66,"2024-07-01 18:30:00","EX","TXN-0066","sample_gl_2024__TXN-0066__137","6310","6310","Postage & Delivery",680,"Shipping charges","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","FedEx","",680,0
"sample_gl_2024__TXN-0067",67,"2024-07-04 18:30:00","AP","TXN-0067","sample_gl_2024__TXN-0067__138","2000","2000","Accounts Payable",-45800,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","Grainger Industrial","",0,45800
"sample_gl_2024__TXN-0067",67,"2024-07-04 18:30:00","AS","TXN-0067","sample_gl_2024__TXN-0067__139","1200","1200","Inventory",45800,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","Grainger Industrial","",45800,0
"sample_gl_2024__TXN-0068",68,"2024-07-07 18:30:00","AP","TXN-0068","sample_gl_2024__TXN-0068__140","2000","2000","Accounts Payable",-700,"Monthly phone & internet","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","AT&T","",0,700
"sample_gl_2024__TXN-0068",68,"2024-07-07 18:30:00","EX","TXN-0068","sample_gl_2024__TXN-0068__141","6220","6220","Internet & Phone",700,"Monthly phone & internet","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","AT&T","",700,0
"sample_gl_2024__TXN-0069",69,"2024-07-09 18:30:00","AP","TXN-0069","sample_gl_2024__TXN-0069__142","2000","2000","Accounts Payable",-6000,"Digital advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Google Ads","",0,6000
"sample_gl_2024__TXN-0069",69,"2024-07-09 18:30:00","EX","TXN-0069","sample_gl_2024__TXN-0069__143","6400","6400","Advertising & Marketing",6000,"Digital advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Google Ads","",6000,0
"sample_gl_2024__TXN-0070",70,"2024-07-11 18:30:00","AP","TXN-0070","sample_gl_2024__TXN-0070__144","2000","2000","Accounts Payable",-840,"Software subscription","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Microsoft 365","",0,840
"sample_gl_2024__TXN-0070",70,"2024-07-11 18:30:00","EX","TXN-0070","sample_gl_2024__TXN-0070__145","6410","6410","Website & Software",840,"Software subscription","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Microsoft 365","",840,0
"sample_gl_2024__TXN-0071",71,"2024-07-14 18:30:00","PR","TXN-0071","sample_gl_2024__TXN-0071__146","6000","6000","Salaries & Wages - Admin",15350,"July payroll - admin","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Payroll","",15350,0
"sample_gl_2024__TXN-0071",71,"2024-07-14 18:30:00","PR","TXN-0071","sample_gl_2024__TXN-0071__147","6010","6010","Salaries & Wages - Sales",8033,"July payroll - sales","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","General","Payroll","",8033,0
"sample_gl_2024__TXN-0071",71,"2024-07-14 18:30:00","PR","TXN-0071","sample_gl_2024__TXN-0071__148","2100","2100","Accrued Payroll",-23383,"July payroll","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Payroll","",0,23383
"sample_gl_2024__TXN-0072",72,"2024-07-17 18:30:00","AP","TXN-0072","sample_gl_2024__TXN-0072__149","2000","2000","Accounts Payable",-6000,"Monthly rent","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","WeWork","",0,6000
"sample_gl_2024__TXN-0072",72,"2024-07-17 18:30:00","EX","TXN-0072","sample_gl_2024__TXN-0072__150","6200","6200","Rent Expense",6000,"Monthly rent","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","WeWork","",6000,0
"sample_gl_2024__TXN-0073",73,"2024-07-19 18:30:00","AP","TXN-0073","sample_gl_2024__TXN-0073__151","2000","2000","Accounts Payable",-38400,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","Amazon Business","",0,38400
"sample_gl_2024__TXN-0073",73,"2024-07-19 18:30:00","AS","TXN-0073","sample_gl_2024__TXN-0073__152","1200","1200","Inventory",38400,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","Amazon Business","",38400,0
"sample_gl_2024__TXN-0074",74,"2024-07-21 18:30:00","AP","TXN-0074","sample_gl_2024__TXN-0074__153","2000","2000","Accounts Payable",-1680,"Utilities","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ComEd","",0,1680
"sample_gl_2024__TXN-0074",74,"2024-07-21 18:30:00","EX","TXN-0074","sample_gl_2024__TXN-0074__154","6210","6210","Utilities",1680,"Utilities","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ComEd","",1680,0
"sample_gl_2024__TXN-0075",75,"2024-07-24 18:30:00","AP","TXN-0075","sample_gl_2024__TXN-0075__155","2000","2000","Accounts Payable",-3600,"Legal fees","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Baker McKenzie","",0,3600
"sample_gl_2024__TXN-0075",75,"2024-07-24 18:30:00","EX","TXN-0075","sample_gl_2024__TXN-0075__156","6520","6520","Accounting & Legal",3600,"Legal fees","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Baker McKenzie","",3600,0
"sample_gl_2024__TXN-0076",76,"2024-07-27 18:30:00","AP","TXN-0076","sample_gl_2024__TXN-0076__157","2000","2000","Accounts Payable",-3800,"Social media advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Meta Ads","",0,3800
"sample_gl_2024__TXN-0076",76,"2024-07-27 18:30:00","EX","TXN-0076","sample_gl_2024__TXN-0076__158","6400","6400","Advertising & Marketing",3800,"Social media advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Meta Ads","",3800,0
"sample_gl_2024__TXN-0077",77,"2024-08-01 18:30:00","AP","TXN-0077","sample_gl_2024__TXN-0077__159","2000","2000","Accounts Payable",-740,"Shipping charges","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","UPS","",0,740
"sample_gl_2024__TXN-0077",77,"2024-08-01 18:30:00","EX","TXN-0077","sample_gl_2024__TXN-0077__160","6310","6310","Postage & Delivery",740,"Shipping charges","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","UPS","",740,0
"sample_gl_2024__TXN-0078",78,"2024-08-04 18:30:00","AP","TXN-0078","sample_gl_2024__TXN-0078__161","2000","2000","Accounts Payable",-48200,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","W.W. Grainger","",0,48200
"sample_gl_2024__TXN-0078",78,"2024-08-04 18:30:00","AS","TXN-0078","sample_gl_2024__TXN-0078__162","1200","1200","Inventory",48200,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","W.W. Grainger","",48200,0
"sample_gl_2024__TXN-0079",79,"2024-08-07 18:30:00","AP","TXN-0079","sample_gl_2024__TXN-0079__163","2000","2000","Accounts Payable",-700,"Monthly phone & internet","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","AT&T","",0,700
"sample_gl_2024__TXN-0079",79,"2024-08-07 18:30:00","EX","TXN-0079","sample_gl_2024__TXN-0079__164","6220","6220","Internet & Phone",700,"Monthly phone & internet","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","AT&T","",700,0
"sample_gl_2024__TXN-0080",80,"2024-08-09 18:30:00","AP","TXN-0080","sample_gl_2024__TXN-0080__165","2000","2000","Accounts Payable",-6200,"Digital advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Google Ads","",0,6200
"sample_gl_2024__TXN-0080",80,"2024-08-09 18:30:00","EX","TXN-0080","sample_gl_2024__TXN-0080__166","6400","6400","Advertising & Marketing",6200,"Digital advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Google Ads","",6200,0
"sample_gl_2024__TXN-0081",81,"2024-08-11 18:30:00","AP","TXN-0081","sample_gl_2024__TXN-0081__167","2000","2000","Accounts Payable",-5600,"Q4 insurance premium","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Travelers Insurance","",0,5600
